Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
1069	:	1759439943.079	     1.716	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_041519645.1
1071	:	1759439943.109	     1.687	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_042187215.1
1078	:	1759439943.228	     1.568	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_043584765.1
1074	:	1759439943.183	     1.631	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_043226835.1
1076	:	1759439943.201	     1.664	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_043235915.1
1081	:	1759439943.299	     1.582	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_044757525.1
1077	:	1759439943.215	     1.698	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_043289705.1
1080	:	1759439943.282	     1.678	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_044336405.1
1070	:	1759439943.092	     1.881	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_041951335.1
1075	:	1759439943.192	     1.792	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_043231275.1
1082	:	1759439943.315	     1.674	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_044757535.1
1090	:	1759439943.460	     1.539	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_044758385.1
1079	:	1759439943.252	     1.755	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_043995085.1
1087	:	1759439943.394	     1.621	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_044758355.1
1088	:	1759439943.432	     1.585	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_044758365.1
1083	:	1759439943.331	     1.710	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_044757545.1
1084	:	1759439943.341	     1.734	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_044758315.1
1085	:	1759439943.349	     1.732	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_044758335.1
1086	:	1759439943.379	     1.702	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_044758345.1
1073	:	1759439943.134	     1.970	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_042666995.1
1091	:	1759439943.468	     1.673	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_044758395.1
1093	:	1759439943.574	     1.569	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_044758415.1
1089	:	1759439943.448	     1.712	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_044758375.1
1092	:	1759439943.531	     1.723	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_044758405.1
1094	:	1759439943.685	     1.595	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_044758985.1
1095	:	1759439943.735	     1.640	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_044758995.1
1100	:	1759439944.129	     1.588	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_044999025.1
1098	:	1759439943.991	     1.756	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_044759025.1
1101	:	1759439944.154	     1.641	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_045278155.1
1102	:	1759439944.162	     1.671	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_045348555.1
1097	:	1759439943.970	     1.884	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_044759015.1
1096	:	1759439943.957	     1.924	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_044759005.1
1103	:	1759439944.202	     1.711	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_045689665.1
1104	:	1759439944.243	     1.703	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_045833585.1
1099	:	1759439944.111	     1.908	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_044875325.1
1105	:	1759439944.404	     1.700	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_045919575.1
1107	:	1759439944.454	     1.651	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_046042605.1
1110	:	1759439944.633	     1.486	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_046042635.1
1106	:	1759439944.444	     1.736	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_045999305.1
1108	:	1759439944.559	     1.632	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_046042615.1
1109	:	1759439944.595	     1.674	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_046042625.1
1111	:	1759439944.698	     1.574	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_046042645.1
1115	:	1759439944.781	     1.562	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_046272045.1
1112	:	1759439944.735	     1.707	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_046042665.1
1118	:	1759439944.815	     1.644	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_046529505.1
1113	:	1759439944.764	     1.697	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_046111175.1
1120	:	1759439944.835	     1.678	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_046529525.1
1119	:	1759439944.826	     1.717	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_046529515.1
1117	:	1759439944.808	     1.735	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_046529415.1
1116	:	1759439944.793	     1.768	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_046529405.1
1114	:	1759439944.774	     1.842	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_046245195.1
1125	:	1759439944.974	     1.654	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_046764335.1
1121	:	1759439944.844	     1.796	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_046531855.1
1123	:	1759439944.894	     1.756	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_046605365.1
1128	:	1759439945.008	     1.660	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_046840585.1
1122	:	1759439944.881	     1.833	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_046531895.1
1124	:	1759439944.929	     1.803	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_046605405.1
1130	:	1759439945.041	     1.715	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_047198885.1
1140	:	1759439945.190	     1.566	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_049532585.1
1126	:	1759439944.985	     1.796	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_046773575.1
1134	:	1759439945.104	     1.692	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_047782755.1
1132	:	1759439945.076	     1.750	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_047782725.1
1133	:	1759439945.092	     1.776	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_047782745.1
1127	:	1759439944.998	     1.881	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_046774485.1
1139	:	1759439945.179	     1.717	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_049532575.1
1135	:	1759439945.118	     1.790	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_047801635.1
1142	:	1759439945.292	     1.618	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_049532605.1
1129	:	1759439945.029	     1.892	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_047049275.1
1141	:	1759439945.265	     1.675	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_049532595.1
1136	:	1759439945.131	     1.849	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_048298505.1
1131	:	1759439945.061	     1.936	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_047199025.1
1138	:	1759439945.160	     1.870	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_049177105.1
1137	:	1759439945.141	     1.901	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_048631625.1
1143	:	1759439945.388	     1.868	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_049532625.1
1145	:	1759439945.758	     1.728	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_049564355.1
1146	:	1759439945.809	     1.698	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_049564365.1
1148	:	1759439945.871	     1.638	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_049564885.1
1144	:	1759439945.736	     1.826	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_049563845.1
1147	:	1759439945.841	     1.809	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_049564875.1
1150	:	1759439945.935	     1.741	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_049565425.1
1152	:	1759439946.031	     1.679	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_049566005.1
1154	:	1759439946.130	     1.604	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_049566525.1
1155	:	1759439946.140	     1.634	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_049567015.1
1151	:	1759439945.960	     1.839	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_049565995.1
1149	:	1759439945.895	     1.918	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_049565415.1
1156	:	1759439946.192	     1.700	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_049567025.1
1157	:	1759439946.206	     1.809	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_049567555.1
1160	:	1759439946.358	     1.661	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_049678725.1
1153	:	1759439946.119	     1.924	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_049566515.1
1159	:	1759439946.303	     1.759	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_049678235.1
1158	:	1759439946.285	     1.813	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_049567565.1
1163	:	1759439946.479	     1.622	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_049679295.1
1162	:	1759439946.470	     1.681	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_049679225.1
1161	:	1759439946.457	     1.708	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_049678775.1
1167	:	1759439946.582	     1.605	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_049680315.1
1164	:	1759439946.529	     1.697	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_049679735.1
1166	:	1759439946.574	     1.668	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_049680245.1
1165	:	1759439946.560	     1.703	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_049679795.1
1177	:	1759439946.791	     1.491	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_049912865.1
1172	:	1759439946.681	     1.624	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_049912815.1
1169	:	1759439946.640	     1.681	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_049680655.1
1171	:	1759439946.666	     1.713	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_049912805.1
1176	:	1759439946.780	     1.633	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_049912855.1
1168	:	1759439946.629	     1.799	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_049680645.1
1170	:	1759439946.651	     1.799	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_049912795.1
1174	:	1759439946.745	     1.706	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_049912835.1
1173	:	1759439946.732	     1.752	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_049912825.1
1179	:	1759439946.840	     1.659	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_049912885.1
1180	:	1759439946.879	     1.638	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_049912895.1
1178	:	1759439946.813	     1.706	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_049912875.1
1185	:	1759439946.955	     1.565	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_049912945.1
1188	:	1759439947.014	     1.516	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_049912985.1
1181	:	1759439946.890	     1.655	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_049912905.1
1183	:	1759439946.922	     1.627	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_049912925.1
1187	:	1759439946.995	     1.584	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_049912975.1
1175	:	1759439946.771	     1.851	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_049912845.1
1189	:	1759439947.042	     1.595	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_049912995.1
1182	:	1759439946.909	     1.750	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_049912915.1
1184	:	1759439946.941	     1.746	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_049912935.1
1186	:	1759439946.972	     1.784	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_049912965.1
1190	:	1759439947.053	     1.703	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_049913005.1
1191	:	1759439947.271	     1.577	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_049913015.1
1194	:	1759439947.540	     1.654	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_049913045.1
1192	:	1759439947.508	     1.774	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_049913025.1
1193	:	1759439947.527	     1.769	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_049913035.1
1196	:	1759439947.668	     1.667	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_050157215.1
1197	:	1759439947.686	     1.691	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_050176295.1
1198	:	1759439947.727	     1.667	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_050176625.1
1201	:	1759439947.813	     1.594	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_050201305.1
1195	:	1759439947.575	     1.849	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_049913055.1
1200	:	1759439947.792	     1.746	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_050186595.1
1202	:	1759439947.828	     1.754	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_050207595.1
1199	:	1759439947.746	     1.886	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_050177355.1
1205	:	1759439948.062	     1.598	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_050237625.1
1203	:	1759439947.911	     1.805	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_050236095.1
1208	:	1759439948.114	     1.671	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_050238445.1
1204	:	1759439948.043	     1.763	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_050237155.1
1206	:	1759439948.079	     1.755	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_050237695.1
1213	:	1759439948.240	     1.627	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_050241225.1
1207	:	1759439948.099	     1.848	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_050238075.1
1211	:	1759439948.183	     1.786	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_050239315.1
1212	:	1759439948.198	     1.776	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_050240275.1
1218	:	1759439948.331	     1.692	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_050242295.1
1219	:	1759439948.395	     1.648	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_050242305.1
1214	:	1759439948.262	     1.797	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_050241295.1
1216	:	1759439948.299	     1.764	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_050242275.1
1210	:	1759439948.166	     1.915	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_050238915.1
1215	:	1759439948.278	     1.823	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_050242225.1
1209	:	1759439948.124	     1.996	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_050238865.1
1217	:	1759439948.316	     1.806	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_050242285.1
1228	:	1759439948.569	     1.555	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_050243745.1
1221	:	1759439948.449	     1.706	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_050242335.1
1227	:	1759439948.546	     1.664	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_050243695.1
1224	:	1759439948.499	     1.730	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_050242965.1
1226	:	1759439948.530	     1.702	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_050243145.1
1229	:	1759439948.578	     1.655	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_050243985.1
1222	:	1759439948.459	     1.796	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_050242355.1
1234	:	1759439948.655	     1.614	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_050569945.1
1220	:	1759439948.428	     1.855	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_050242315.1
1225	:	1759439948.517	     1.801	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_050243135.1
1230	:	1759439948.586	     1.766	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_050244385.1
1232	:	1759439948.611	     1.794	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_050499175.1
1236	:	1759439948.700	     1.733	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_050571815.1
1223	:	1759439948.468	     2.003	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_050242775.1
1235	:	1759439948.670	     1.817	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_050569955.1
1231	:	1759439948.600	     1.933	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_050266315.1
1237	:	1759439948.766	     1.815	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_050596025.1
1238	:	1759439948.777	     1.924	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_050596355.1
1233	:	1759439948.637	     2.115	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_050499725.1
1239	:	1759439948.865	     1.950	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_050596895.1
1244	:	1759439949.392	     1.460	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_050908545.1
1242	:	1759439949.310	     1.595	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_050858815.1
1247	:	1759439949.441	     1.523	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_050908865.1
1243	:	1759439949.345	     1.637	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_050886245.1
1248	:	1759439949.550	     1.444	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_050920845.1
1241	:	1759439949.294	     1.736	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_050858565.1
1249	:	1759439949.594	     1.571	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_051015855.1
1240	:	1759439949.219	     1.953	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_050642295.1
1245	:	1759439949.405	     1.776	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_050908775.1
1250	:	1759439949.656	     1.563	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_051015865.1
1246	:	1759439949.419	     1.985	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_050908855.1
1253	:	1759439949.806	     1.622	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_051015895.1
1251	:	1759439949.676	     1.777	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_051015875.1
1252	:	1759439949.733	     1.917	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_051015885.1
1263	:	1759439950.101	     1.578	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_051016015.1
1255	:	1759439949.849	     1.845	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_051015915.1
1254	:	1759439949.822	     1.917	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_051015905.1
1259	:	1759439950.010	     1.759	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_051015965.1
1256	:	1759439949.887	     1.894	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_051015935.1
1257	:	1759439949.969	     1.823	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_051015945.1
1258	:	1759439949.992	     1.814	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_051015955.1
1261	:	1759439950.060	     1.771	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_051015985.1
1262	:	1759439950.081	     1.770	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_051016005.1
1269	:	1759439950.204	     1.665	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_051016075.1
1260	:	1759439950.044	     1.837	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_051015975.1
1272	:	1759439950.255	     1.639	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_051125625.1
1265	:	1759439950.141	     1.767	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_051016035.1
1266	:	1759439950.154	     1.756	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_051016045.1
1267	:	1759439950.170	     1.761	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_051016055.1
1264	:	1759439950.121	     1.861	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_051016025.1
1271	:	1759439950.246	     1.750	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_051027335.1
1274	:	1759439950.283	     1.730	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_051125645.1
1275	:	1759439950.299	     1.724	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_051125905.1
1268	:	1759439950.183	     1.855	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_051016065.1
1273	:	1759439950.269	     1.782	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_051125635.1
1270	:	1759439950.226	     1.850	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_051016175.1
1278	:	1759439950.367	     1.869	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_051257815.1
1276	:	1759439950.318	     1.939	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_051131675.1
1279	:	1759439950.427	     1.848	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_051257825.1
1277	:	1759439950.341	     1.947	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_051257805.1
1280	:	1759439950.448	     1.845	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_051257835.1
